id,priors_count,is_recid,sex_Female,sex_Male,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other
7705.0,7,1,False,True,True,False,False,True,False,False,False,False,False
7706.0,2,0,False,True,False,False,True,False,False,True,False,False,False
7707.0,2,0,False,True,False,False,True,False,False,True,False,False,False
7708.0,2,0,False,True,False,False,True,False,False,True,False,False,False
7709.0,3,0,False,True,False,False,True,False,False,True,False,False,False
7710.0,3,0,False,True,False,False,True,False,False,True,False,False,False
7711.0,0,1,False,True,True,False,False,False,False,True,False,False,False
7712.0,0,0,False,True,True,False,False,True,False,False,False,False,False
7713.0,1,1,True,False,False,False,True,True,False,False,False,False,False
7714.0,2,1,False,True,True,False,False,True,False,False,False,False,False
7715.0,2,1,False,True,True,False,False,True,False,False,False,False,False
7716.0,6,0,True,False,True,False,False,True,False,False,False,False,False
7717.0,6,0,True,False,True,False,False,True,False,False,False,False,False
7718.0,10,1,True,False,True,False,False,False,False,False,True,False,False
7719.0,10,1,False,True,True,False,False,True,False,False,False,False,False
7720.0,10,1,False,True,True,False,False,True,False,False,False,False,False
7721.0,1,0,True,False,True,False,False,False,False,True,False,False,False
7722.0,9,0,False,True,True,False,False,False,False,True,False,False,False
7723.0,12,1,False,True,True,False,False,True,False,False,False,False,False
7724.0,12,1,False,True,True,False,False,True,False,False,False,False,False
7725.0,1,0,False,True,True,False,False,False,False,False,False,True,False
7726.0,0,0,False,True,False,True,False,False,False,False,False,False,True
7727.0,0,0,False,True,False,False,True,True,False,False,False,False,False
7728.0,1,0,False,True,False,False,True,False,False,True,False,False,False
7729.0,1,0,False,True,True,False,False,False,False,True,False,False,False
7730.0,0,0,False,True,False,False,True,False,False,False,True,False,False
7731.0,1,0,False,True,True,False,False,False,False,True,False,False,False
7732.0,1,0,False,True,True,False,False,False,False,True,False,False,False
7733.0,0,0,False,True,True,False,False,True,False,False,False,False,False
7734.0,1,1,False,True,False,False,True,True,False,False,False,False,False
7735.0,1,1,False,True,False,False,True,True,False,False,False,False,False
7736.0,1,1,False,True,False,False,True,True,False,False,False,False,False
7737.0,1,1,False,True,False,False,True,True,False,False,False,False,False
7738.0,11,0,False,True,True,False,False,True,False,False,False,False,False
7739.0,1,0,False,True,False,True,False,False,False,False,True,False,False
7740.0,10,0,False,True,True,False,False,False,False,True,False,False,False
7741.0,10,0,False,True,True,False,False,False,False,True,False,False,False
7742.0,0,0,False,True,False,True,False,True,False,False,False,False,False
7743.0,2,1,False,True,True,False,False,False,False,True,False,False,False
7744.0,5,0,False,True,True,False,False,True,False,False,False,False,False
7745.0,0,0,False,True,False,True,False,False,False,True,False,False,False
7746.0,0,0,False,True,False,False,True,True,False,False,False,False,False
7747.0,0,0,False,True,False,False,True,True,False,False,False,False,False
7748.0,8,0,False,True,True,False,False,True,False,False,False,False,False
7749.0,0,0,True,False,True,False,False,False,False,True,False,False,False
7750.0,5,1,False,True,False,True,False,False,False,True,False,False,False
7751.0,5,1,False,True,False,True,False,False,False,True,False,False,False
7752.0,11,0,False,True,False,True,False,False,False,True,False,False,False
7753.0,0,0,True,False,False,False,True,True,False,False,False,False,False
7754.0,2,0,True,False,True,False,False,True,False,False,False,False,False
7755.0,2,0,True,False,True,False,False,True,False,False,False,False,False
7756.0,2,0,True,False,True,False,False,True,False,False,False,False,False
7757.0,5,1,False,True,True,False,False,True,False,False,False,False,False
7758.0,5,1,False,True,True,False,False,True,False,False,False,False,False
7759.0,5,1,False,True,True,False,False,True,False,False,False,False,False
7760.0,5,1,False,True,True,False,False,True,False,False,False,False,False
7761.0,5,1,False,True,True,False,False,True,False,False,False,False,False
7762.0,5,1,False,True,True,False,False,True,False,False,False,False,False
7763.0,5,1,False,True,True,False,False,True,False,False,False,False,False
7764.0,5,1,False,True,True,False,False,True,False,False,False,False,False
7765.0,1,0,True,False,False,True,False,False,False,True,False,False,False
7766.0,1,0,False,True,True,False,False,False,False,True,False,False,False
7767.0,0,0,True,False,True,False,False,False,False,True,False,False,False
7768.0,6,1,False,True,True,False,False,False,False,False,False,False,True
7769.0,20,1,False,True,False,True,False,False,False,True,False,False,False
7770.0,20,1,False,True,False,True,False,False,False,True,False,False,False
7771.0,20,1,False,True,False,True,False,False,False,True,False,False,False
7772.0,20,1,False,True,False,True,False,False,False,True,False,False,False
7773.0,20,1,False,True,False,True,False,False,False,True,False,False,False
7774.0,20,1,False,True,False,True,False,False,False,True,False,False,False
7775.0,1,1,False,True,True,False,False,True,False,False,False,False,False
7776.0,1,1,False,True,True,False,False,True,False,False,False,False,False
7777.0,0,1,False,True,False,False,True,True,False,False,False,False,False
7778.0,0,1,False,True,False,False,True,True,False,False,False,False,False
7779.0,0,1,False,True,False,False,True,True,False,False,False,False,False
7780.0,7,1,False,True,False,True,False,False,False,False,False,False,True
7781.0,7,1,False,True,False,True,False,False,False,False,False,False,True
7782.0,0,0,False,True,True,False,False,False,False,True,False,False,False
7783.0,6,0,False,True,True,False,False,False,False,False,False,False,True
7784.0,6,0,False,True,True,False,False,False,False,False,False,False,True
7785.0,6,0,False,True,False,True,False,True,False,False,False,False,False
7786.0,0,0,False,True,True,False,False,False,False,True,False,False,False
7787.0,0,0,False,True,True,False,False,False,False,False,True,False,False
7788.0,1,1,False,True,False,False,True,True,False,False,False,False,False
7789.0,1,1,False,True,False,False,True,True,False,False,False,False,False
7790.0,1,1,False,True,False,False,True,True,False,False,False,False,False
7791.0,1,1,False,True,False,False,True,True,False,False,False,False,False
7792.0,1,0,False,True,True,False,False,False,False,True,False,False,False
7793.0,0,0,False,True,True,False,False,False,False,False,True,False,False
7794.0,0,1,False,True,True,False,False,False,False,True,False,False,False
7795.0,0,1,False,True,True,False,False,False,False,True,False,False,False
7796.0,0,1,False,True,True,False,False,False,False,True,False,False,False
7797.0,9,1,False,True,True,False,False,True,False,False,False,False,False
7798.0,9,1,False,True,True,False,False,True,False,False,False,False,False
7799.0,9,1,False,True,True,False,False,True,False,False,False,False,False
7800.0,9,1,False,True,True,False,False,True,False,False,False,False,False
7801.0,9,1,False,True,True,False,False,True,False,False,False,False,False
7802.0,9,1,False,True,True,False,False,True,False,False,False,False,False
7803.0,0,0,True,False,False,True,False,True,False,False,False,False,False
7804.0,2,0,False,True,False,False,True,False,False,False,False,False,True
7805.0,1,0,False,True,True,False,False,True,False,False,False,False,False
7807.0,0,0,True,False,True,False,False,True,False,False,False,False,False
7808.0,2,0,True,False,True,False,False,False,False,True,False,False,False
7809.0,0,0,False,True,False,True,False,False,False,True,False,False,False
7810.0,0,0,False,True,True,False,False,False,False,False,False,False,True
7811.0,2,0,False,True,True,False,False,False,False,True,False,False,False
7812.0,8,1,False,True,True,False,False,False,False,False,True,False,False
7813.0,0,0,False,True,False,True,False,False,False,False,True,False,False
7814.0,0,0,False,True,False,False,True,True,False,False,False,False,False
7815.0,10,0,False,True,False,True,False,True,False,False,False,False,False
7816.0,1,1,False,True,False,False,True,True,False,False,False,False,False
7817.0,1,1,False,True,False,False,True,True,False,False,False,False,False
7819.0,17,0,False,True,True,False,False,False,False,True,False,False,False
7820.0,2,0,False,True,False,False,True,True,False,False,False,False,False
7821.0,2,0,False,True,False,False,True,True,False,False,False,False,False
7822.0,2,0,False,True,False,False,True,True,False,False,False,False,False
7823.0,2,0,False,True,False,False,True,True,False,False,False,False,False
7824.0,0,1,False,True,True,False,False,False,False,False,True,False,False
7825.0,0,1,False,True,True,False,False,False,False,False,True,False,False
7826.0,2,1,False,True,True,False,False,False,False,True,False,False,False
7827.0,2,1,False,True,True,False,False,False,False,True,False,False,False
7828.0,2,1,False,True,True,False,False,False,False,True,False,False,False
7829.0,2,1,False,True,True,False,False,False,False,True,False,False,False
7830.0,3,1,False,True,False,True,False,True,False,False,False,False,False
7831.0,3,1,False,True,False,True,False,True,False,False,False,False,False
7832.0,3,1,False,True,False,True,False,True,False,False,False,False,False
7833.0,0,1,True,False,False,True,False,False,False,True,False,False,False
7834.0,0,1,True,False,False,True,False,False,False,True,False,False,False
7835.0,0,1,False,True,False,False,True,True,False,False,False,False,False
7836.0,0,1,False,True,False,False,True,True,False,False,False,False,False
7837.0,0,1,False,True,False,False,True,True,False,False,False,False,False
7838.0,4,0,False,True,True,False,False,True,False,False,False,False,False
7839.0,0,0,False,True,True,False,False,True,False,False,False,False,False
7840.0,9,1,True,False,True,False,False,False,False,True,False,False,False
7841.0,9,1,True,False,True,False,False,False,False,True,False,False,False
7842.0,9,1,True,False,True,False,False,False,False,True,False,False,False
7843.0,1,0,True,False,True,False,False,True,False,False,False,False,False
7844.0,6,0,False,True,False,True,False,True,False,False,False,False,False
7845.0,6,0,False,True,False,True,False,True,False,False,False,False,False
7846.0,0,0,False,True,False,False,True,False,False,True,False,False,False
7847.0,8,0,False,True,False,True,False,False,False,True,False,False,False
7848.0,8,0,False,True,False,True,False,False,False,True,False,False,False
7849.0,12,1,False,True,True,False,False,True,False,False,False,False,False
7850.0,12,1,False,True,True,False,False,True,False,False,False,False,False
7851.0,12,1,False,True,True,False,False,True,False,False,False,False,False
7853.0,2,0,True,False,False,True,False,False,False,True,False,False,False
7854.0,2,0,True,False,False,True,False,False,False,True,False,False,False
7855.0,1,0,False,True,True,False,False,False,False,True,False,False,False
7856.0,0,0,False,True,True,False,False,False,False,True,False,False,False
7857.0,3,0,True,False,True,False,False,False,False,True,False,False,False
7858.0,2,1,False,True,False,False,True,True,False,False,False,False,False
7859.0,2,1,False,True,False,False,True,True,False,False,False,False,False
7860.0,2,1,False,True,False,False,True,True,False,False,False,False,False
7861.0,0,0,False,True,True,False,False,False,False,True,False,False,False
7862.0,5,0,False,True,False,False,True,False,False,False,True,False,False
7863.0,1,1,True,False,False,True,False,True,False,False,False,False,False
7864.0,1,1,True,False,False,True,False,True,False,False,False,False,False
7865.0,1,1,True,False,False,True,False,True,False,False,False,False,False
7866.0,10,1,True,False,False,True,False,True,False,False,False,False,False
7867.0,10,1,True,False,False,True,False,True,False,False,False,False,False
7868.0,10,1,True,False,False,True,False,True,False,False,False,False,False
7869.0,0,0,True,False,False,True,False,False,False,False,False,False,True
7870.0,0,0,False,True,False,False,True,False,False,True,False,False,False
7871.0,0,0,False,True,False,False,True,False,False,True,False,False,False
7872.0,0,0,False,True,False,False,True,False,False,True,False,False,False
7875.0,1,1,False,True,False,False,True,False,False,True,False,False,False
7876.0,1,1,False,True,False,False,True,False,False,True,False,False,False
7877.0,1,1,False,True,False,False,True,False,False,True,False,False,False
7878.0,1,1,False,True,False,False,True,False,False,True,False,False,False
7879.0,1,1,False,True,False,False,True,False,False,True,False,False,False
7880.0,0,1,False,True,False,False,True,True,False,False,False,False,False
7881.0,0,1,False,True,False,False,True,True,False,False,False,False,False
7883.0,0,0,True,False,False,True,False,True,False,False,False,False,False
7884.0,0,0,False,True,False,False,True,True,False,False,False,False,False
7885.0,0,0,False,True,False,False,True,True,False,False,False,False,False
7886.0,2,0,False,True,True,False,False,True,False,False,False,False,False
7887.0,3,0,False,True,False,True,False,True,False,False,False,False,False
7888.0,0,0,False,True,True,False,False,True,False,False,False,False,False
7889.0,21,1,False,True,True,False,False,True,False,False,False,False,False
7890.0,21,1,False,True,True,False,False,True,False,False,False,False,False
7891.0,0,0,False,True,False,True,False,True,False,False,False,False,False
7892.0,0,0,True,False,False,False,True,False,False,True,False,False,False
7893.0,0,0,True,False,True,False,False,True,False,False,False,False,False
7894.0,5,1,False,True,True,False,False,False,False,False,True,False,False
7895.0,0,0,True,False,True,False,False,False,False,True,False,False,False
7896.0,3,0,True,False,True,False,False,False,False,True,False,False,False
7897.0,3,0,False,True,True,False,False,True,False,False,False,False,False
7898.0,3,0,False,True,True,False,False,True,False,False,False,False,False
7899.0,12,1,False,True,True,False,False,True,False,False,False,False,False
7900.0,0,0,True,False,True,False,False,True,False,False,False,False,False
7901.0,1,0,False,True,False,True,False,False,False,True,False,False,False
7902.0,4,0,False,True,True,False,False,False,False,True,False,False,False
7903.0,4,0,False,True,True,False,False,False,False,True,False,False,False
7904.0,4,0,False,True,True,False,False,False,False,True,False,False,False
7905.0,1,0,False,True,False,True,False,False,False,False,True,False,False
7906.0,2,0,False,True,False,False,True,False,False,True,False,False,False
7907.0,2,0,False,True,False,False,True,False,False,True,False,False,False
7908.0,0,0,False,True,True,False,False,False,False,False,True,False,False
7909.0,1,0,False,True,False,True,False,True,False,False,False,False,False
7910.0,1,0,False,True,False,True,False,True,False,False,False,False,False
7911.0,33,1,False,True,True,False,False,True,False,False,False,False,False
7912.0,33,1,False,True,True,False,False,True,False,False,False,False,False
7913.0,33,1,False,True,True,False,False,True,False,False,False,False,False
7915.0,1,1,False,True,True,False,False,True,False,False,False,False,False
7917.0,4,0,False,True,True,False,False,False,False,False,True,False,False
7918.0,11,1,False,True,False,True,False,False,False,True,False,False,False
7919.0,2,1,False,True,True,False,False,False,False,False,True,False,False
7920.0,0,0,True,False,False,False,True,True,False,False,False,False,False
7921.0,1,0,False,True,False,False,True,False,False,True,False,False,False
7922.0,2,0,True,False,False,False,True,True,False,False,False,False,False
7923.0,3,0,False,True,False,True,False,False,False,True,False,False,False
7924.0,2,1,False,True,True,False,False,False,False,True,False,False,False
7925.0,2,1,False,True,True,False,False,False,False,True,False,False,False
7926.0,2,1,False,True,True,False,False,False,False,True,False,False,False
7927.0,3,0,False,True,True,False,False,False,False,True,False,False,False
7928.0,2,0,False,True,False,False,True,False,False,True,False,False,False
7929.0,2,0,False,True,False,False,True,False,False,True,False,False,False
7930.0,1,0,False,True,True,False,False,False,False,True,False,False,False
7931.0,1,0,False,True,True,False,False,False,False,True,False,False,False
7932.0,1,0,False,True,True,False,False,False,False,True,False,False,False
7933.0,1,0,False,True,True,False,False,False,False,True,False,False,False
7934.0,1,0,True,False,True,False,False,False,False,True,False,False,False
7935.0,1,0,True,False,True,False,False,False,False,True,False,False,False
7936.0,1,0,True,False,True,False,False,False,False,True,False,False,False
7937.0,1,0,True,False,True,False,False,False,False,True,False,False,False
7938.0,1,0,False,True,True,False,False,False,False,True,False,False,False
7939.0,0,0,False,True,False,False,True,True,False,False,False,False,False
7940.0,1,0,False,True,False,False,True,True,False,False,False,False,False
7941.0,0,0,False,True,False,True,False,False,False,True,False,False,False
7942.0,3,1,False,True,True,False,False,False,False,True,False,False,False
7943.0,3,1,False,True,True,False,False,False,False,True,False,False,False
7944.0,3,1,False,True,True,False,False,True,False,False,False,False,False
7945.0,0,0,False,True,True,False,False,False,False,False,False,True,False
7946.0,0,1,False,True,False,True,False,False,False,True,False,False,False
7947.0,0,1,False,True,False,True,False,False,False,True,False,False,False
7948.0,0,0,False,True,True,False,False,False,False,True,False,False,False
7949.0,2,0,False,True,False,False,True,False,False,True,False,False,False
7950.0,7,0,False,True,True,False,False,False,False,True,False,False,False
7951.0,7,0,False,True,True,False,False,True,False,False,False,False,False
7952.0,1,1,False,True,True,False,False,False,False,True,False,False,False
7953.0,1,1,False,True,True,False,False,False,False,True,False,False,False
7954.0,15,0,False,True,True,False,False,True,False,False,False,False,False
7955.0,1,0,False,True,False,True,False,True,False,False,False,False,False
7956.0,5,0,False,True,True,False,False,True,False,False,False,False,False
7957.0,0,0,False,True,True,False,False,True,False,False,False,False,False
7958.0,0,0,True,False,True,False,False,False,False,True,False,False,False
7959.0,10,1,False,True,True,False,False,True,False,False,False,False,False
7960.0,10,1,False,True,True,False,False,True,False,False,False,False,False
7961.0,9,0,True,False,False,True,False,False,False,True,False,False,False
7962.0,9,0,True,False,False,True,False,False,False,True,False,False,False
7963.0,9,0,True,False,False,True,False,False,False,True,False,False,False
7965.0,3,0,True,False,False,False,True,True,False,False,False,False,False
7966.0,6,1,False,True,True,False,False,False,False,True,False,False,False
7967.0,9,1,False,True,True,False,False,True,False,False,False,False,False
7968.0,9,1,False,True,True,False,False,True,False,False,False,False,False
7969.0,2,0,False,True,False,True,False,True,False,False,False,False,False
7970.0,5,0,False,True,False,False,True,False,False,False,False,False,True
7971.0,5,0,False,True,False,False,True,False,False,False,False,False,True
7972.0,9,0,False,True,True,False,False,False,False,True,False,False,False
7973.0,9,0,False,True,True,False,False,False,False,True,False,False,False
7974.0,9,0,False,True,True,False,False,False,False,True,False,False,False
7975.0,9,0,False,True,True,False,False,False,False,True,False,False,False
7976.0,9,0,False,True,True,False,False,False,False,True,False,False,False
7977.0,0,0,False,True,True,False,False,True,False,False,False,False,False
7978.0,2,0,False,True,True,False,False,False,False,True,False,False,False
7979.0,10,1,True,False,True,False,False,True,False,False,False,False,False
7980.0,10,1,True,False,True,False,False,True,False,False,False,False,False
7981.0,10,1,True,False,True,False,False,True,False,False,False,False,False
7982.0,10,1,True,False,True,False,False,True,False,False,False,False,False
7983.0,5,0,False,True,True,False,False,False,False,False,False,False,True
7984.0,5,0,False,True,True,False,False,False,False,False,False,False,True
7985.0,7,0,False,True,False,True,False,False,False,True,False,False,False
7987.0,2,0,False,True,False,True,False,False,False,False,True,False,False
7988.0,2,0,False,True,False,True,False,False,False,False,True,False,False
7989.0,0,1,False,True,True,False,False,True,False,False,False,False,False
7990.0,0,1,False,True,True,False,False,True,False,False,False,False,False
7992.0,2,0,False,True,False,True,False,False,False,False,True,False,False
7993.0,23,1,False,True,False,True,False,True,False,False,False,False,False
7994.0,23,1,False,True,False,True,False,True,False,False,False,False,False
7995.0,8,1,True,False,True,False,False,False,False,True,False,False,False
7996.0,8,1,True,False,True,False,False,False,False,True,False,False,False
7997.0,8,1,True,False,True,False,False,False,False,True,False,False,False
7998.0,8,1,True,False,True,False,False,False,False,True,False,False,False
7999.0,0,0,False,True,False,True,False,True,False,False,False,False,False
8000.0,3,0,False,True,False,True,False,False,False,True,False,False,False
8001.0,3,0,False,True,False,True,False,False,False,True,False,False,False
8002.0,0,0,True,False,False,False,True,False,False,True,False,False,False
8003.0,11,0,False,True,False,True,False,True,False,False,False,False,False
8004.0,11,0,False,True,False,True,False,True,False,False,False,False,False
8005.0,1,0,True,False,True,False,False,True,False,False,False,False,False
8006.0,2,0,True,False,True,False,False,True,False,False,False,False,False
8007.0,2,0,True,False,True,False,False,True,False,False,False,False,False
8008.0,2,0,True,False,True,False,False,True,False,False,False,False,False
8009.0,2,0,True,False,True,False,False,True,False,False,False,False,False
8010.0,2,0,False,True,True,False,False,True,False,False,False,False,False
8011.0,2,0,False,True,True,False,False,True,False,False,False,False,False
8012.0,2,1,False,True,True,False,False,True,False,False,False,False,False
8013.0,2,1,False,True,True,False,False,False,False,True,False,False,False
8014.0,2,1,False,True,True,False,False,False,False,True,False,False,False
8015.0,2,1,False,True,True,False,False,False,False,True,False,False,False
8016.0,0,0,True,False,False,True,False,False,False,False,False,False,True
8017.0,13,1,False,True,False,True,False,True,False,False,False,False,False
8018.0,13,1,False,True,False,True,False,True,False,False,False,False,False
8019.0,5,1,False,True,False,False,True,True,False,False,False,False,False
8020.0,5,1,False,True,False,False,True,True,False,False,False,False,False
8021.0,5,0,True,False,True,False,False,True,False,False,False,False,False
8023.0,6,1,False,True,True,False,False,True,False,False,False,False,False
8024.0,6,1,False,True,True,False,False,True,False,False,False,False,False
8025.0,6,1,False,True,True,False,False,True,False,False,False,False,False
8026.0,6,1,False,True,True,False,False,True,False,False,False,False,False
8027.0,0,1,False,True,False,False,True,True,False,False,False,False,False
8028.0,0,1,False,True,False,False,True,True,False,False,False,False,False
8029.0,8,1,False,True,True,False,False,False,False,False,True,False,False
8030.0,8,1,False,True,True,False,False,False,False,False,True,False,False
8031.0,8,1,False,True,True,False,False,False,False,False,True,False,False
8032.0,1,0,True,False,False,True,False,True,False,False,False,False,False
8033.0,2,0,False,True,True,False,False,False,False,True,False,False,False
8034.0,0,0,True,False,True,False,False,True,False,False,False,False,False
8035.0,0,0,True,False,True,False,False,True,False,False,False,False,False
8036.0,2,0,False,True,True,False,False,False,False,True,False,False,False
8037.0,10,0,False,True,True,False,False,False,False,True,False,False,False
8039.0,2,0,False,True,True,False,False,False,False,True,False,False,False
8040.0,2,0,False,True,True,False,False,False,False,True,False,False,False
8041.0,3,0,True,False,True,False,False,True,False,False,False,False,False
8042.0,3,0,True,False,True,False,False,True,False,False,False,False,False
8043.0,1,0,False,True,True,False,False,True,False,False,False,False,False
8044.0,1,0,False,True,True,False,False,True,False,False,False,False,False
8045.0,1,0,False,True,True,False,False,True,False,False,False,False,False
8046.0,1,0,False,True,True,False,False,True,False,False,False,False,False
8050.0,2,0,False,True,True,False,False,False,False,True,False,False,False
8051.0,2,0,False,True,True,False,False,True,False,False,False,False,False
8052.0,5,0,False,True,True,False,False,True,False,False,False,False,False
8053.0,5,0,False,True,True,False,False,True,False,False,False,False,False
8054.0,1,1,False,True,True,False,False,False,False,False,True,False,False
8055.0,0,0,False,True,False,True,False,False,False,True,False,False,False
8056.0,0,0,True,False,True,False,False,True,False,False,False,False,False
8058.0,1,0,True,False,False,False,True,True,False,False,False,False,False
8059.0,2,1,False,True,True,False,False,True,False,False,False,False,False
8060.0,2,1,False,True,True,False,False,True,False,False,False,False,False
8061.0,7,0,False,True,True,False,False,True,False,False,False,False,False
8062.0,3,1,False,True,False,True,False,False,False,True,False,False,False
8063.0,1,0,False,True,True,False,False,True,False,False,False,False,False
8064.0,2,0,True,False,True,False,False,False,False,True,False,False,False
8065.0,12,0,True,False,False,True,False,True,False,False,False,False,False
8066.0,3,1,False,True,True,False,False,True,False,False,False,False,False
8067.0,3,1,False,True,True,False,False,True,False,False,False,False,False
8068.0,3,1,False,True,True,False,False,True,False,False,False,False,False
8069.0,1,0,False,True,True,False,False,True,False,False,False,False,False
8070.0,1,0,False,True,True,False,False,True,False,False,False,False,False
8071.0,1,1,True,False,False,True,False,False,False,True,False,False,False
8072.0,1,1,True,False,False,True,False,False,False,True,False,False,False
8074.0,6,0,True,False,False,True,False,True,False,False,False,False,False
8075.0,6,0,True,False,False,True,False,True,False,False,False,False,False
8076.0,0,0,False,True,True,False,False,True,False,False,False,False,False
8077.0,0,1,True,False,True,False,False,True,False,False,False,False,False
8078.0,0,0,False,True,False,False,True,True,False,False,False,False,False
8079.0,0,0,True,False,False,False,True,False,False,False,True,False,False
8080.0,0,0,True,False,False,False,True,True,False,False,False,False,False
8081.0,6,1,False,True,True,False,False,True,False,False,False,False,False
8082.0,6,1,False,True,True,False,False,True,False,False,False,False,False
8083.0,3,1,False,True,False,False,True,False,False,False,False,False,True
8084.0,3,1,False,True,False,False,True,False,False,False,False,False,True
8085.0,0,0,False,True,True,False,False,True,False,False,False,False,False
8086.0,0,0,False,True,True,False,False,True,False,False,False,False,False
8087.0,4,0,True,False,True,False,False,True,False,False,False,False,False
8088.0,4,0,True,False,True,False,False,True,False,False,False,False,False
8089.0,0,0,True,False,True,False,False,False,False,False,True,False,False
8090.0,14,1,False,True,True,False,False,True,False,False,False,False,False
8091.0,14,1,False,True,True,False,False,True,False,False,False,False,False
8092.0,14,1,False,True,True,False,False,True,False,False,False,False,False
8093.0,14,1,False,True,True,False,False,True,False,False,False,False,False
8094.0,14,1,False,True,True,False,False,True,False,False,False,False,False
8095.0,14,1,False,True,True,False,False,True,False,False,False,False,False
8096.0,4,0,False,True,True,False,False,True,False,False,False,False,False
8097.0,4,0,False,True,True,False,False,True,False,False,False,False,False
8098.0,4,0,False,True,True,False,False,True,False,False,False,False,False
8100.0,1,0,True,False,False,True,False,True,False,False,False,False,False
8101.0,1,0,False,True,False,False,True,False,False,True,False,False,False
8102.0,3,1,False,True,False,True,False,False,False,True,False,False,False
8103.0,3,1,False,True,False,True,False,False,False,True,False,False,False
8104.0,3,1,False,True,False,True,False,False,False,True,False,False,False
8105.0,3,0,True,False,True,False,False,True,False,False,False,False,False
8106.0,4,1,True,False,True,False,False,True,False,False,False,False,False
8107.0,4,1,True,False,True,False,False,True,False,False,False,False,False
8108.0,1,0,False,True,True,False,False,False,False,True,False,False,False
8110.0,5,0,False,True,False,True,False,False,False,False,False,False,True
8111.0,2,1,False,True,False,False,True,False,False,True,False,False,False
8112.0,2,1,False,True,False,False,True,False,False,True,False,False,False
8113.0,2,0,False,True,True,False,False,False,False,False,True,False,False
8114.0,2,1,False,True,True,False,False,True,False,False,False,False,False
8115.0,2,1,False,True,True,False,False,True,False,False,False,False,False
8116.0,3,0,True,False,True,False,False,False,False,True,False,False,False
8117.0,3,0,True,False,True,False,False,False,False,True,False,False,False
8118.0,0,0,False,True,True,False,False,True,False,False,False,False,False
8119.0,0,0,False,True,True,False,False,True,False,False,False,False,False
8120.0,4,0,False,True,False,False,True,True,False,False,False,False,False
8121.0,4,0,False,True,False,False,True,True,False,False,False,False,False
8122.0,2,0,True,False,False,False,True,False,False,True,False,False,False
8123.0,2,0,True,False,False,False,True,False,False,True,False,False,False
8124.0,2,0,True,False,False,False,True,False,False,True,False,False,False
8125.0,2,0,True,False,False,False,True,False,False,True,False,False,False
8126.0,2,0,True,False,False,False,True,False,False,True,False,False,False
8127.0,0,0,False,True,True,False,False,False,False,True,False,False,False
8128.0,3,0,True,False,True,False,False,True,False,False,False,False,False
8129.0,3,0,True,False,True,False,False,True,False,False,False,False,False
8130.0,1,1,False,True,True,False,False,True,False,False,False,False,False
8131.0,1,1,False,True,True,False,False,True,False,False,False,False,False
8132.0,1,1,False,True,True,False,False,True,False,False,False,False,False
8133.0,1,1,False,True,True,False,False,True,False,False,False,False,False
8134.0,6,1,False,True,True,False,False,False,False,True,False,False,False
8135.0,6,1,False,True,True,False,False,False,False,True,False,False,False
8136.0,3,1,False,True,False,True,False,True,False,False,False,False,False
8137.0,3,1,False,True,False,True,False,True,False,False,False,False,False
8138.0,2,0,False,True,True,False,False,True,False,False,False,False,False
8139.0,2,0,False,True,True,False,False,True,False,False,False,False,False
8140.0,2,0,False,True,True,False,False,True,False,False,False,False,False
8141.0,1,1,False,True,False,False,True,True,False,False,False,False,False
8142.0,1,0,True,False,True,False,False,False,False,True,False,False,False
8143.0,1,0,True,False,True,False,False,False,False,True,False,False,False
8144.0,1,0,True,False,True,False,False,False,False,True,False,False,False
8145.0,1,0,False,True,False,False,True,True,False,False,False,False,False
8146.0,1,0,False,True,False,False,True,True,False,False,False,False,False
8147.0,0,0,False,True,True,False,False,True,False,False,False,False,False
8148.0,0,0,True,False,True,False,False,False,False,False,False,False,True
8149.0,1,0,True,False,True,False,False,False,False,False,False,False,True
8150.0,0,0,True,False,True,False,False,False,False,True,False,False,False
8151.0,9,1,False,True,True,False,False,False,False,True,False,False,False
8152.0,9,1,False,True,True,False,False,False,False,True,False,False,False
8153.0,1,0,False,True,False,False,True,True,False,False,False,False,False
8154.0,0,0,False,True,False,True,False,False,False,True,False,False,False
8155.0,0,0,False,True,False,True,False,False,False,True,False,False,False
8156.0,0,0,True,False,True,False,False,False,False,False,False,False,True
8157.0,4,0,False,True,False,False,True,True,False,False,False,False,False
8158.0,4,0,False,True,False,False,True,True,False,False,False,False,False
8159.0,3,0,False,True,False,True,False,False,False,False,True,False,False
8161.0,0,0,False,True,False,True,False,False,False,False,False,False,True
8162.0,1,0,False,True,True,False,False,True,False,False,False,False,False
8163.0,1,0,False,True,True,False,False,True,False,False,False,False,False
8164.0,9,1,False,True,False,False,True,True,False,False,False,False,False
8165.0,16,1,False,True,True,False,False,True,False,False,False,False,False
8166.0,16,1,False,True,True,False,False,True,False,False,False,False,False
8170.0,0,0,False,True,True,False,False,False,False,False,True,False,False
8171.0,0,1,False,True,False,False,True,False,False,True,False,False,False
8172.0,0,1,False,True,False,False,True,False,False,True,False,False,False
8173.0,0,0,False,True,False,False,True,True,False,False,False,False,False
8174.0,6,0,False,True,False,False,True,False,False,False,True,False,False
8175.0,1,0,False,True,True,False,False,True,False,False,False,False,False
8176.0,7,1,False,True,False,False,True,True,False,False,False,False,False
